@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ weka.gui.LookAndFeel.setLookAndFeel,7,9,6,3,50.0,0,0
@@ weka.gui.LookAndFeel.setLookAndFeel,6,7,4,1,25.0,0,0
@@ weka.gui.LookAndFeel.getInstalledLookAndFeels,5,5,11,7,63.63636363636363,0,0
@@ weka.gui.LookAndFeel.main,5,5,12,8,66.66666666666666,0,0
@@ weka.gui.PackageManager$1.compare,10,13,29,16,55.172413793103445,0,0
@@ weka.gui.LogPanel$4.mouseClicked,5,6,7,4,57.14285714285714,0,0
@@ weka.gui.Main$10.actionPerformed,5,5,13,13,100.0,0,0
@@ weka.gui.GUIChooserApp$ChildFrameSDI.<init>,4,4,3,2,66.66666666666666,0,0
@@ weka.gui.GUIChooserApp$ChildFrameSDI.dispose,4,4,4,3,75.0,0,0
@@ weka.gui.CostMatrixEditor$CostMatrixTableModel.setValueAt,5,5,15,15,100.0,0,0
@@ weka.gui.Main$ChildFrameMDI.<init>,4,4,3,2,66.66666666666666,0,0
@@ weka.gui.Main$ChildFrameMDI.dispose,4,4,4,3,75.0,0,0
@@ weka.gui.Loader.processFilename,4,4,8,4,50.0,0,0
@@ weka.gui.Loader.getReader,4,4,3,3,100.0,0,0
@@ weka.gui.GUIChooserApp$4.actionPerformed,4,4,4,3,75.0,0,0
@@ weka.gui.GenericObjectEditor$2.actionPerformed,4,4,4,3,75.0,0,0
@@ weka.gui.Main$5.actionPerformed,12,15,25,19,76.0,0,0
@@ weka.gui.GUIChooserApp$ChildFrameSDI$1.windowActivated,4,4,6,4,66.66666666666666,0,0
@@ weka.gui.FileEnvironmentField$2.actionPerformed,7,9,23,15,65.21739130434783,0,0
@@ weka.gui.ResultHistoryPanel$4.stateChanged,4,4,9,6,66.66666666666666,0,0
@@ weka.gui.GenericObjectEditorHistory.add,7,8,18,15,83.33333333333334,0,0
@@ weka.gui.GenericObjectEditorHistory.generateMenuItemCaption,9,11,22,11,50.0,0,0
@@ weka.gui.GenericObjectEditorHistory.customizePopupMenu,9,11,26,18,69.23076923076923,0,0
@@ weka.gui.GenericArrayEditor$CustomEditor$EditorListCellRenderer$1.paintComponent,8,9,16,16,100.0,0,0
@@ weka.gui.Main$ChildFrameSDI$1.windowActivated,4,4,6,4,66.66666666666666,0,1
@@ weka.gui.GUIChooserApp$6.actionPerformed,4,4,7,7,100.0,0,0
@@ weka.gui.Main$7.actionPerformed,5,5,13,13,100.0,0,0
@@ weka.gui.MemoryUsagePanel$MemoryMonitor.run,7,8,11,9,81.81818181818183,0,0
@@ weka.gui.MemoryUsagePanel$MemoryMonitor.update,5,5,13,13,100.0,0,0
@@ weka.gui.GUIChooserApp$11$1.run,4,4,9,8,88.88888888888889,0,1
@@ weka.gui.Main$12.actionPerformed,5,5,13,13,100.0,0,0
@@ weka.gui.InteractiveTablePanel$InteractiveRenderer.getTableCellRendererComponent,8,11,29,18,62.06896551724138,0,0
@@ weka.gui.SimpleCLIPanel.getPerspectiveIcon,8,11,18,13,72.22222222222221,0,0
@@ weka.gui.SimpleCLIPanel.isBusy,5,5,4,4,100.0,0,0
@@ weka.gui.SimpleCLIPanel.stopThread,6,7,11,7,63.63636363636363,0,0
@@ weka.gui.SimpleCLIPanel.runCommand,9,11,18,8,44.44444444444444,0,0
@@ weka.gui.SimpleCLIPanel.doHistory,10,15,38,24,63.1578947368421,0,1
@@ weka.gui.SimpleCLIPanel.doCommandlineCompletion,39,62,157,62,39.490445859872615,0,0
@@ weka.gui.SimpleCLIPanel.actionPerformed,7,9,26,14,53.84615384615385,0,0
@@ weka.gui.SimpleCLIPanel.loadHistory,6,7,18,11,61.111111111111114,0,1
@@ weka.gui.SimpleCLIPanel.saveHistory,7,8,25,16,64.0,0,0
@@ weka.gui.SettingsEditor$PerspectiveSelector.<init>,9,11,19,17,89.47368421052632,0,0
@@ weka.gui.SettingsEditor$PerspectiveSelector.applyToSettings,7,8,11,10,90.9090909090909,0,0
@@ weka.gui.PackageManager$3.actionPerformed,4,4,10,7,70.0,0,0
@@ weka.gui.PackageManager$15.actionPerformed,20,27,47,44,93.61702127659575,0,1
@@ weka.gui.PropertySheetPanel$CapabilitiesHelpDialog.updateText,6,7,17,13,76.47058823529412,0,0
@@ weka.gui.GUIChooserApp$14$1.windowClosing,4,4,12,8,66.66666666666666,0,0
@@ weka.gui.AttributeSelectionPanel.<init>,15,22,33,24,72.72727272727273,0,0
@@ weka.gui.AttributeSelectionPanel.popupCopyRangeMenu,4,4,9,8,88.88888888888889,0,0
@@ weka.gui.AttributeSelectionPanel.setInstances,5,5,17,17,100.0,0,0
@@ weka.gui.AttributeSelectionPanel.getSelectedAttributes,5,5,6,6,100.0,0,0
@@ weka.gui.AttributeSelectionPanel.setSelectedAttributes,4,4,7,5,71.42857142857143,0,0
@@ weka.gui.AttributeSelectionPanel.main,4,4,3,3,100.0,0,0
@@ weka.gui.ComponentHelper.getImageIcon,10,13,24,9,37.5,0,0
@@ weka.gui.ComponentHelper.getImage,4,4,5,2,40.0,0,0
@@ weka.gui.ComponentHelper.getImage,4,4,5,2,40.0,0,0
@@ weka.gui.ComponentHelper.showMessageBox,8,11,15,10,66.66666666666666,0,0
@@ weka.gui.ComponentHelper.showInputBox,6,7,10,7,70.0,0,0
@@ weka.gui.WorkbenchApp.<init>,5,5,2,2,100.0,0,0
@@ weka.gui.WorkbenchApp.getMainPerspective,4,4,8,4,50.0,0,0
@@ weka.gui.WorkbenchApp.notifyCapabilitiesFilterListeners,7,8,5,4,80.0,0,0
@@ weka.gui.WorkbenchApp.main,6,7,6,5,83.33333333333334,0,0
@@ weka.gui.BrowserHelper.openURL,18,25,33,17,51.515151515151516,0,0
@@ weka.gui.BrowserHelper.createLink,6,7,9,7,77.77777777777779,0,0
@@ weka.gui.CostBenefitAnalysisPanel.findMaxMinCB,18,24,61,32,52.459016393442624,0,0
@@ weka.gui.CostBenefitAnalysisPanel.updateCostBenefit,7,8,17,14,82.35294117647058,0,0
@@ weka.gui.CostBenefitAnalysisPanel.updateCBRandomGainInfo,5,5,13,13,100.0,0,0
@@ weka.gui.CostBenefitAnalysisPanel.updateInfoGivenIndex,4,4,16,14,87.5,0,0
@@ weka.gui.CostBenefitAnalysisPanel.updateInfoForSliderValue,7,8,17,14,82.35294117647058,0,0
@@ weka.gui.CostBenefitAnalysisPanel.findIndexForValue,25,36,166,39,23.49397590361446,0,0
@@ weka.gui.CostBenefitAnalysisPanel.setDataSet,8,9,34,26,76.47058823529412,0,0
@@ weka.gui.CostBenefitAnalysisPanel.setClassForConfusionMatrix,7,8,26,11,42.30769230769231,0,0
@@ weka.gui.CostBenefitAnalysisPanel.constructCostBenefitData,16,23,74,47,63.51351351351351,0,0
@@ weka.gui.GUIChooserApp$17.actionPerformed,4,4,10,9,90.0,0,0
@@ weka.gui.CostBenefitAnalysisPanel$ConfusionCell$1.paintComponent,4,4,11,8,72.72727272727273,0,0
@@ weka.gui.PackageManager$ProgressPrintStream.println,7,8,16,7,43.75,0,0
@@ weka.gui.PackageManager$ProgressPrintStream.print,7,8,16,7,43.75,0,0
@@ weka.gui.PerspectiveManager$1.actionPerformed,12,15,43,25,58.139534883720934,0,0
@@ weka.gui.GUIChooserApp$15.actionPerformed,5,5,2,2,100.0,0,0
@@ weka.gui.GenericObjectEditor$GOEPanel$5.actionPerformed,7,9,23,15,65.21739130434783,0,0
@@ weka.gui.PackageManager$3$3.actionPerformed,4,4,13,9,69.23076923076923,0,0
@@ weka.gui.SortedTableModel$1.mouseClicked,10,14,14,10,71.42857142857143,0,0
@@ weka.gui.SettingsEditor$PickList.<init>,5,5,4,4,100.0,0,0
@@ weka.gui.GUIChooserApp$8.actionPerformed,8,10,19,17,89.47368421052632,0,0
@@ weka.gui.GUIChooserApp$28.run,4,4,2,1,50.0,0,0
@@ weka.gui.GenericArrayEditor.getValue,7,8,18,14,77.77777777777779,0,0
@@ weka.gui.Main$9.actionPerformed,5,5,13,13,100.0,0,1
@@ weka.gui.PackageManager$RefreshCache.makeProgress,5,5,11,9,81.81818181818183,0,0
@@ weka.gui.PackageManager$RefreshCache.doInBackground,6,7,18,10,55.55555555555556,0,0
@@ weka.gui.PackageManager$RefreshCache.done,13,16,35,33,94.28571428571428,0,0
@@ weka.gui.ETable.<init>,4,4,1,1,100.0,0,0
@@ weka.gui.ETable.paintEmptyRows,11,15,48,33,68.75,0,0
@@ weka.gui.ETable.getScrollableTracksViewportHeight,7,8,7,7,100.0,0,0
@@ weka.gui.ETable.colorForRow,5,5,3,3,100.0,0,0
@@ weka.gui.ETable.alternateRowColor,5,5,3,3,100.0,0,0
@@ weka.gui.ETable.prepareRenderer,18,26,31,26,83.87096774193549,0,0
@@ weka.gui.ETable.fixMacOsCellRendererBorder,19,24,28,20,71.42857142857143,0,0
@@ weka.gui.ETable.initToolTip,4,4,14,8,57.14285714285714,0,0
@@ weka.gui.ETable.getToolTipLocation,7,9,13,11,84.61538461538461,0,0
@@ weka.gui.ETable.configureEnclosingScrollPane,10,14,14,9,64.28571428571429,0,0
@@ weka.gui.GUIChooserApp$2$1.windowClosing,4,4,13,9,69.23076923076923,0,0
@@ weka.gui.AttributeListPanel.setInstances,5,5,12,12,100.0,0,0
@@ weka.gui.AttributeListPanel.main,4,4,3,3,100.0,0,0
@@ weka.gui.PackageManager$CheckForNewPackages.doInBackground,27,38,49,35,71.42857142857143,0,0
@@ weka.gui.PropertySheetPanel$3.actionPerformed,7,8,21,18,85.71428571428571,0,0
@@ weka.gui.SimpleCLIPanel$CommandlineCompletion.<init>,15,19,48,19,39.58333333333333,0,0
@@ weka.gui.SimpleCLIPanel$CommandlineCompletion.isClassname,5,5,2,2,100.0,0,0
@@ weka.gui.SimpleCLIPanel$CommandlineCompletion.getPackage,14,19,44,11,25.0,0,0
@@ weka.gui.SimpleCLIPanel$CommandlineCompletion.getClassname,5,5,8,6,75.0,0,0
@@ weka.gui.SimpleCLIPanel$CommandlineCompletion.getFileMatches,42,61,135,48,35.55555555555556,0,1
@@ weka.gui.SimpleCLIPanel$CommandlineCompletion.getClassMatches,23,32,66,50,75.75757575757575,0,0
@@ weka.gui.SimpleCLIPanel$CommandlineCompletion.getMatches,4,4,8,8,100.0,0,0
@@ weka.gui.SimpleCLIPanel$CommandlineCompletion.getCommonPrefix,4,4,8,6,75.0,0,0
@@ weka.gui.PackageManager$17.actionPerformed,4,4,9,6,66.66666666666666,0,0
@@ weka.gui.PackageManager$InstallTask.makeProgress,4,4,12,8,66.66666666666666,0,0
@@ weka.gui.PackageManager$InstallTask.doInBackground,126,183,297,217,73.06397306397307,0,2
@@ weka.gui.PackageManager$InstallTask.done,13,16,33,30,90.9090909090909,0,0
@@ weka.gui.CloseableTabTitle.<init>,4,4,7,6,85.71428571428571,0,0
@@ weka.gui.PropertyPanel$1$3.actionPerformed,11,14,28,22,78.57142857142857,0,0
@@ weka.gui.CloseableTabTitle$TabButton$1.mouseEntered,6,7,19,18,94.73684210526315,0,0
@@ weka.gui.CloseableTabTitle$TabButton$1.mouseExited,4,4,3,2,66.66666666666666,0,0
@@ weka.gui.Main$18.actionPerformed,8,10,18,16,88.88888888888889,0,0
@@ weka.gui.PropertyPanel.<init>,6,7,9,6,66.66666666666666,0,0
@@ weka.gui.PropertyPanel.showPropertyDialog,13,16,27,23,85.18518518518519,0,1
@@ weka.gui.PropertyPanel.removeNotify,4,4,6,4,66.66666666666666,0,0
@@ weka.gui.PropertyPanel.setEnabled,4,4,7,5,71.42857142857143,0,0
@@ weka.gui.PropertyPanel.paintComponent,4,4,7,5,71.42857142857143,0,0
@@ weka.gui.PropertyPanel.addToHistory,5,6,9,6,66.66666666666666,0,0
@@ weka.gui.AttributeSelectionPanel$6.actionPerformed,26,36,95,40,42.10526315789473,0,0
@@ weka.gui.Main$25.actionPerformed,9,11,22,21,95.45454545454545,0,0
@@ weka.gui.AttributeSummaryPanel.setInstances,9,11,27,18,66.66666666666666,0,0
@@ weka.gui.AttributeSummaryPanel.setAttribute,5,5,10,10,100.0,0,0
@@ weka.gui.AttributeSummaryPanel.setTable,16,20,59,55,93.22033898305084,0,0
@@ weka.gui.AttributeSummaryPanel.setHeader,12,17,31,31,100.0,0,0
@@ weka.gui.AttributeSummaryPanel.main,7,8,16,11,68.75,0,0
@@ weka.gui.CheckBoxList$1.mousePressed,7,8,11,10,90.9090909090909,0,0
@@ weka.gui.GenericArrayEditor$CustomEditor$1.actionPerformed,30,43,106,84,79.24528301886792,0,0
@@ weka.gui.PackageManager$13.hyperlinkUpdate,10,13,22,16,72.72727272727273,0,0
@@ weka.gui.ConverterFileChooser.filterNonCoreLoaderFileFilters,9,11,20,11,55.00000000000001,0,0
@@ weka.gui.ConverterFileChooser.filterNonCoreSaverFileFilters,9,11,20,11,55.00000000000001,0,0
@@ weka.gui.ConverterFileChooser.filterSaverFileFilters,9,11,26,15,57.692307692307686,0,0
@@ weka.gui.ConverterFileChooser.initFilters,17,22,41,22,53.65853658536586,0,0
@@ weka.gui.ConverterFileChooser.initGUI,18,24,54,28,51.85185185185185,0,0
@@ weka.gui.ConverterFileChooser.getCapabilitiesFilter,4,4,6,6,100.0,0,0
@@ weka.gui.ConverterFileChooser.showDialog,4,4,7,7,100.0,0,0
@@ weka.gui.ConverterFileChooser.showOpenDialog,21,33,60,35,58.333333333333336,0,0
@@ weka.gui.ConverterFileChooser.showSaveDialog,20,30,60,36,60.0,0,0
@@ weka.gui.ConverterFileChooser.getLoader,4,4,6,6,100.0,0,0
@@ weka.gui.ConverterFileChooser.getSaver,4,4,6,6,100.0,0,0
@@ weka.gui.ConverterFileChooser.updateCurrentConverter,14,18,30,20,66.66666666666666,0,0
@@ weka.gui.ConverterFileChooser.configureCurrentConverter,16,23,38,18,47.368421052631575,0,0
@@ weka.gui.ConverterFileChooser.main,7,8,9,9,100.0,0,0
@@ weka.gui.CostBenefitAnalysisPanel$ConfusionCell.setCellValue,5,5,15,13,86.66666666666667,0,0
@@ weka.gui.CostMatrixEditor$CustomEditor.actionPerformed,14,20,47,34,72.3404255319149,0,0
@@ weka.gui.CostMatrixEditor$CustomEditor.openMatrix,4,4,4,3,75.0,0,0
@@ weka.gui.CostMatrixEditor$CustomEditor.saveMatrix,6,7,14,9,64.28571428571429,0,0
@@ weka.gui.PropertySelectorDialog$2.actionPerformed,8,10,25,19,76.0,0,0
@@ weka.gui.GUIChooserApp$23$1.windowClosing,4,4,13,9,69.23076923076923,0,0
@@ weka.gui.GenericArrayEditor$CustomEditor.updateEditorType,33,47,96,66,68.75,0,1
@@ weka.gui.GenericArrayEditor$CustomEditor$EditorListCellRenderer.getListCellRendererComponent,4,4,10,9,90.0,0,0
@@ weka.gui.AttributeVisualizationPanel$HistCalc.run,63,89,384,229,59.635416666666664,0,0
@@ weka.gui.CheckBoxList$CheckBoxListRenderer.getListCellRendererComponent,8,9,8,8,100.0,0,0
@@ weka.gui.FileEnvironmentField.<init>,5,5,7,7,100.0,0,0
@@ weka.gui.FileEnvironmentField.setCurrentDirectory,9,12,23,18,78.26086956521739,0,1
@@ weka.gui.FileEnvironmentField.showFileEditor,9,11,24,13,54.166666666666664,0,0
@@ weka.gui.FileEnvironmentField.removeNotify,4,4,6,4,66.66666666666666,0,0
@@ weka.gui.FileEnvironmentField.getValue,7,9,9,7,77.77777777777779,0,0
@@ weka.gui.FileEnvironmentField.setValue,4,4,4,3,75.0,0,0
@@ weka.gui.GenericObjectEditor.determineClasses,13,17,19,9,47.368421052631575,0,0
@@ weka.gui.GenericObjectEditor.registerEditors,7,8,7,7,100.0,0,0
@@ weka.gui.GenericObjectEditor.registerEditor,7,8,9,7,77.77777777777779,0,0
@@ weka.gui.GenericObjectEditor.getRootFromClass,4,4,6,6,100.0,0,0
@@ weka.gui.GenericObjectEditor.sortClassesByRoot,20,26,48,31,64.58333333333334,0,0
@@ weka.gui.GenericObjectEditor.getClassesFromProperties,13,16,15,15,100.0,0,0
@@ weka.gui.GenericObjectEditor.updateObjectNames,8,11,21,12,57.14285714285714,0,0
@@ weka.gui.GenericObjectEditor.setEnabled,4,4,8,5,62.5,0,0
@@ weka.gui.GenericObjectEditor.setDefaultValue,11,14,17,16,94.11764705882352,0,0
@@ weka.gui.GenericObjectEditor.setValue,8,10,21,19,90.47619047619048,0,0
@@ weka.gui.GenericObjectEditor.setObject,12,15,21,15,71.42857142857143,0,0
@@ weka.gui.GenericObjectEditor.paintValue,13,18,41,30,73.17073170731707,0,0
@@ weka.gui.GenericObjectEditor.getCustomEditor,4,4,8,4,50.0,0,0
@@ weka.gui.GenericObjectEditor.getClassnameFromPath,9,11,26,10,38.46153846153847,0,0
@@ weka.gui.GenericObjectEditor.getChooseClassPopupMenu,6,7,14,13,92.85714285714286,0,0
@@ weka.gui.GenericObjectEditor.createTree,11,13,23,11,47.82608695652174,0,0
@@ weka.gui.GenericObjectEditor.addChildrenToTree,13,18,38,25,65.78947368421053,0,0
@@ weka.gui.GenericObjectEditor.classSelected,7,9,18,11,61.111111111111114,0,0
@@ weka.gui.GenericObjectEditor.makeCopy,4,4,4,4,100.0,0,0
@@ weka.gui.GenericObjectEditor.main,7,8,12,12,100.0,0,0
@@ weka.gui.SplashWindow.<init>,4,4,8,6,75.0,0,0
@@ weka.gui.SplashWindow.paintMessage,5,5,7,6,85.71428571428571,0,0
@@ weka.gui.SplashWindow.paint,6,7,11,7,63.63636363636363,0,0
@@ weka.gui.SplashWindow.splash,10,14,12,10,83.33333333333334,0,0
@@ weka.gui.SplashWindow.splash,4,4,4,3,75.0,0,0
@@ weka.gui.SplashWindow.disposeSplash,4,4,3,2,66.66666666666666,0,0
@@ weka.gui.GenericArrayEditor$CustomEditor$3.mouseClicked,6,8,15,10,66.66666666666666,0,1
@@ weka.gui.AttributeSelectionPanel$4.actionPerformed,4,4,6,5,83.33333333333334,0,0
@@ weka.gui.PackageManager$11.valueChanged,11,15,31,14,45.16129032258064,0,0
@@ weka.gui.GUIChooserApp$29.windowClosing,4,4,10,7,70.0,0,0
@@ weka.gui.Main$8.actionPerformed,5,5,13,13,100.0,0,0
@@ weka.gui.PackageManager$3$2.actionPerformed,4,4,13,9,69.23076923076923,0,0
@@ weka.gui.ResultHistoryPanel.<init>,4,4,6,5,83.33333333333334,0,0
@@ weka.gui.ResultHistoryPanel.addResult,5,5,17,11,64.70588235294117,0,0
@@ weka.gui.ResultHistoryPanel.removeResults,8,10,10,8,80.0,0,0
@@ weka.gui.ResultHistoryPanel.removeResults,5,5,1,1,100.0,0,0
@@ weka.gui.ResultHistoryPanel.removeResult,4,4,7,6,85.71428571428571,0,0
@@ weka.gui.ResultHistoryPanel.addObject,5,5,16,10,62.5,0,0
@@ weka.gui.ResultHistoryPanel.getSelectedObject,4,4,8,5,62.5,0,0
@@ weka.gui.ResultHistoryPanel.getSelectedBuffer,4,4,8,5,62.5,0,0
@@ weka.gui.ResultHistoryPanel.getSelectedName,4,4,5,5,100.0,0,0
@@ weka.gui.ResultHistoryPanel.getNameAtIndex,4,4,5,5,100.0,0,0
@@ weka.gui.ResultHistoryPanel.setSingle,4,4,7,6,85.71428571428571,0,0
@@ weka.gui.ResultHistoryPanel.openFrame,5,6,8,6,75.0,0,0
@@ weka.gui.ResultHistoryPanel.updateResult,8,10,18,14,77.77777777777779,0,0
@@ weka.gui.ResultHistoryPanel.setBackground,4,4,7,5,71.42857142857143,0,0
@@ weka.gui.ResultHistoryPanel.setFont,4,4,7,5,71.42857142857143,0,1
@@ weka.gui.GenericObjectEditor$GOEPanel$4.actionPerformed,5,6,10,6,60.0,0,0
@@ weka.gui.MemoryUsagePanel.<init>,10,12,18,18,100.0,0,0
@@ weka.gui.MemoryUsagePanel.parseColor,4,4,4,4,100.0,0,0
@@ weka.gui.MemoryUsagePanel.paintComponent,10,12,43,27,62.7906976744186,0,0
@@ weka.gui.PerspectiveManager.<init>,12,16,25,21,84.0,0,0
@@ weka.gui.PerspectiveManager.terminate,11,14,15,12,80.0,0,0
@@ weka.gui.PerspectiveManager.setMainApplicationForAllPerspectives,10,12,12,11,91.66666666666666,0,0
@@ weka.gui.PerspectiveManager.notifySettingsChanged,5,5,2,2,100.0,0,0
@@ weka.gui.PerspectiveManager.initProgramMenu,5,5,3,3,100.0,0,0
@@ weka.gui.PerspectiveManager.addSettingsMenuItemToProgramMenu,4,4,9,8,88.88888888888889,0,0
@@ weka.gui.PerspectiveManager.popupSettingsDialog,4,4,4,3,75.0,0,0
@@ weka.gui.PerspectiveManager.setupUserPerspectives,20,26,61,37,60.65573770491803,0,0
@@ weka.gui.PerspectiveManager.setActivePerspective,20,29,69,40,57.971014492753625,0,0
@@ weka.gui.PerspectiveManager.setActivePerspective,9,11,29,12,41.37931034482759,0,0
@@ weka.gui.PerspectiveManager.getLoadedPerspectives,5,5,2,2,100.0,0,0
@@ weka.gui.PerspectiveManager.getVisiblePerspectives,7,8,8,7,87.5,0,0
@@ weka.gui.PerspectiveManager.initPerspectivesCache,26,37,58,36,62.06896551724138,0,0
@@ weka.gui.PerspectiveManager.initVisiblePerspectives,11,14,19,15,78.94736842105263,0,0
@@ weka.gui.PerspectiveManager.disableAllPerspectiveTabs,5,5,12,8,66.66666666666666,0,0
@@ weka.gui.PerspectiveManager.enableAllPerspectiveTabs,5,5,12,8,66.66666666666666,0,1
@@ weka.gui.PerspectiveManager.setEnablePerspectiveTabs,7,8,23,14,60.86956521739131,0,0
@@ weka.gui.PerspectiveManager.setEnablePerspectiveTab,8,10,25,15,60.0,0,0
@@ weka.gui.PerspectiveManager.getPerspective,7,8,7,5,71.42857142857143,0,0
@@ weka.gui.WrapLayout.layoutSize,23,32,92,41,44.565217391304344,0,0
@@ weka.gui.WrapLayout.addRow,4,4,11,7,63.63636363636363,0,0
@@ weka.gui.SettingsEditor$SingleSettingsEditor.<init>,70,105,442,65,14.705882352941178,0,1
@@ weka.gui.SettingsEditor$SingleSettingsEditor.applyToSettings,9,11,13,12,92.3076923076923,0,0
@@ weka.gui.SetInstancesPanel$4.actionPerformed,6,8,25,15,60.0,0,0
@@ weka.gui.PropertySheetPanel$CapabilitiesHelpDialog$1.windowClosing,4,4,9,6,66.66666666666666,0,0
@@ weka.gui.PackageManager.pleaseCloseAppWindowsPopUp,5,6,3,2,66.66666666666666,0,0
@@ weka.gui.PackageManager.toggleLoadStatusRequiresRestartPopUp,5,6,3,2,66.66666666666666,0,0
@@ weka.gui.PackageManager.<init>,16,20,50,50,100.0,0,0
@@ weka.gui.PackageManager.updateInstallUninstallButtonEnablement,19,26,46,21,45.65217391304348,0,0
@@ weka.gui.PackageManager.loadImage,5,5,5,3,60.0,0,0
@@ weka.gui.PackageManager.updateTableForPackageList,19,25,47,30,63.829787234042556,0,0
@@ weka.gui.PackageManager.updateTable,27,39,63,41,65.07936507936508,0,0
@@ weka.gui.PackageManager.displayPackageInfo,17,23,35,28,80.0,0,1
@@ weka.gui.PackageManager.getPackagesAndEstablishLookup,25,35,46,33,71.73913043478261,0,1
@@ weka.gui.PackageManager.loadPropsText,6,7,9,8,88.88888888888889,0,0
@@ weka.gui.PackageManager.displayErrorDialog,8,10,12,7,58.333333333333336,0,0
@@ weka.gui.PackageManager.main,6,7,7,3,42.857142857142854,0,0
@@ weka.gui.GUIChooserApp$21$1.windowClosing,4,4,12,8,66.66666666666666,0,0
@@ weka.gui.GUIChooserApp$30.windowClosing,4,4,10,7,70.0,0,0
@@ weka.gui.EvaluationMetricSelectionDialog$1.actionPerformed,5,5,15,11,73.33333333333333,0,0
@@ weka.gui.Main.createFrame,24,35,64,49,76.5625,0,0
@@ weka.gui.Main.insertMenuItem,11,14,31,12,38.70967741935484,0,0
@@ weka.gui.Main.initGUI,32,44,76,62,81.57894736842105,0,0
@@ weka.gui.Main.createTitle,4,4,7,4,57.14285714285714,0,0
@@ weka.gui.Main.showWindow,9,11,12,9,75.0,0,1
@@ weka.gui.Main.getWindow,6,7,10,5,50.0,0,0
@@ weka.gui.Main.getWindow,10,13,20,10,50.0,0,0
@@ weka.gui.Main.containsWindow,5,5,4,4,100.0,0,0
@@ weka.gui.Main.containsWindow,5,5,4,4,100.0,0,0
@@ weka.gui.Main.minimizeWindows,9,11,9,8,88.88888888888889,0,0
@@ weka.gui.Main.restoreWindows,9,11,9,8,88.88888888888889,0,0
@@ weka.gui.Main.createWindowMenu,9,11,16,12,75.0,0,0
@@ weka.gui.Main.setVisible,4,4,3,2,66.66666666666666,0,0
@@ weka.gui.Main.createSingleton,7,8,14,7,50.0,0,0
@@ weka.gui.Main.listOptions,5,5,15,8,53.333333333333336,0,0
@@ weka.gui.Main.setOptions,5,5,7,7,100.0,0,0
@@ weka.gui.Main.setGUIType,4,4,6,4,66.66666666666666,0,0
@@ weka.gui.Main.main,7,8,9,8,88.88888888888889,0,0
@@ weka.gui.EnvironmentField.<init>,6,7,12,10,83.33333333333334,0,0
@@ weka.gui.EnvironmentField.setText,5,5,9,9,100.0,0,0
@@ weka.gui.EnvironmentField.getText,4,4,5,2,40.0,0,0
@@ weka.gui.EnvironmentField.addPropertyChangeListener,5,6,9,6,66.66666666666666,0,0
@@ weka.gui.EnvironmentField.removePropertyChangeListener,5,6,9,6,66.66666666666666,0,0
@@ weka.gui.EnvironmentField.processSelected,9,11,33,30,90.9090909090909,0,0
@@ weka.gui.LookAndFeel$1.dispatchKeyEvent,9,14,13,6,46.15384615384615,0,1
@@ weka.gui.WekaTaskMonitor.<init>,4,4,8,5,62.5,0,0
@@ weka.gui.WekaTaskMonitor.taskFinished,4,4,6,4,66.66666666666666,0,0
@@ weka.gui.WekaTaskMonitor.updateMonitor,8,11,24,13,54.166666666666664,0,0
@@ weka.gui.PropertyPanel$1$4.actionPerformed,5,6,8,6,75.0,0,0
@@ weka.gui.AttributeSelectionPanel$AttributeTableModel.getValueAt,6,8,11,11,100.0,0,0
@@ weka.gui.AttributeSelectionPanel$AttributeTableModel.getColumnName,6,8,4,4,100.0,0,0
@@ weka.gui.AttributeSelectionPanel$AttributeTableModel.setValueAt,4,4,6,5,83.33333333333334,0,0
@@ weka.gui.AttributeSelectionPanel$AttributeTableModel.isCellEditable,4,4,2,2,100.0,0,0
@@ weka.gui.AttributeSelectionPanel$AttributeTableModel.getSelectedAttributes,7,8,24,9,37.5,0,0
@@ weka.gui.AttributeSelectionPanel$AttributeTableModel.includeAll,5,5,14,10,71.42857142857143,0,1
@@ weka.gui.AttributeSelectionPanel$AttributeTableModel.removeAll,5,5,14,10,71.42857142857143,0,0
@@ weka.gui.AttributeSelectionPanel$AttributeTableModel.invert,8,9,22,14,63.63636363636363,0,1
@@ weka.gui.AttributeSelectionPanel$AttributeTableModel.pattern,5,5,16,12,75.0,0,0
@@ weka.gui.AttributeSelectionPanel$AttributeTableModel.setSelectedAttributes,7,8,19,15,78.94736842105263,0,1
@@ weka.gui.PropertySelectorDialog.getPath,5,5,12,8,66.66666666666666,0,0
@@ weka.gui.PropertySelectorDialog.createNodes,19,27,33,19,57.57575757575758,0,1
@@ weka.gui.PropertySelectorDialog.main,8,9,15,11,73.33333333333333,0,0
@@ weka.gui.Main$BackgroundDesktopPane.paintComponent,4,4,8,6,75.0,0,0
@@ weka.gui.CheckBoxList$CheckBoxListModel.<init>,5,5,1,1,100.0,0,0
@@ weka.gui.CheckBoxList$CheckBoxListModel.<init>,5,5,10,6,60.0,0,0
@@ weka.gui.CheckBoxList$CheckBoxListModel.add,5,5,9,9,100.0,0,0
@@ weka.gui.CheckBoxList$CheckBoxListModel.addElement,5,5,7,7,100.0,0,0
@@ weka.gui.CheckBoxList$CheckBoxListModel.contains,4,4,7,7,100.0,0,0
@@ weka.gui.CheckBoxList$CheckBoxListModel.copyInto,7,8,14,10,71.42857142857143,0,0
