@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ org.apache.commons.compress.compressors.deflate.DeflateCompressorOutputStream.<init>,5,5,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.compress.compressors.deflate.DeflateCompressorInputStream.<init>,5,5,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.compress.compressors.deflate.DeflateCompressorInputStream.read,5,5,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.compress.compressors.deflate.DeflateCompressorInputStream.matches,10,15,12,7,12,58.333333333333336,100.0,0,0
@@ org.apache.commons.compress.compressors.zstandard.ZstdUtils.isZstdCompressionAvailable,7,8,8,3,4,37.5,50.0,0,1
@@ org.apache.commons.compress.compressors.zstandard.ZstdUtils.setCacheZstdAvailablity,9,11,11,4,6,36.36363636363637,54.54545454545454,0,1
@@ org.apache.commons.compress.compressors.zstandard.ZstdUtils.matches,18,24,42,16,28,38.095238095238095,66.66666666666666,0,7
@@ org.apache.commons.compress.compressors.zstandard.ZstdCompressorInputStream.read,5,5,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.compress.compressors.lz77support.Parameters.isPowerOfTwo,5,5,2,2,2,100.0,100.0,0,0
@@ org.apache.commons.compress.compressors.lz77support.AbstractLZ77CompressorInputStream.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.compress.compressors.lz77support.AbstractLZ77CompressorInputStream.read,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.compress.compressors.lz77support.AbstractLZ77CompressorInputStream.prefill,4,4,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.compress.compressors.lz77support.AbstractLZ77CompressorInputStream.startLiteral,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.compress.compressors.lz77support.AbstractLZ77CompressorInputStream.hasMoreDataInBlock,5,5,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.compress.compressors.lz77support.AbstractLZ77CompressorInputStream.readLiteral,4,4,11,2,3,18.181818181818183,27.27272727272727,0,1
@@ org.apache.commons.compress.compressors.lz77support.AbstractLZ77CompressorInputStream.tryToReadLiteral,7,8,15,4,5,26.666666666666668,33.33333333333333,0,0
@@ org.apache.commons.compress.compressors.lz77support.AbstractLZ77CompressorInputStream.readFromBuffer,5,6,18,3,5,16.666666666666664,27.77777777777778,0,1
@@ org.apache.commons.compress.compressors.lz77support.AbstractLZ77CompressorInputStream.startBackReference,7,9,13,4,6,30.76923076923077,46.15384615384615,0,1
@@ org.apache.commons.compress.compressors.lz77support.AbstractLZ77CompressorInputStream.readBackReference,4,4,11,2,3,18.181818181818183,27.27272727272727,0,1
@@ org.apache.commons.compress.compressors.lz77support.AbstractLZ77CompressorInputStream.tryToCopy,13,17,52,7,14,13.461538461538462,26.923076923076923,0,7
@@ org.apache.commons.compress.compressors.lz77support.AbstractLZ77CompressorInputStream.readOneByte,4,4,4,2,2,50.0,50.0,0,1
@@ org.apache.commons.compress.compressors.lz77support.LZ77Compressor.<init>,6,7,7,3,4,42.857142857142854,57.14285714285714,0,1
@@ org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress,7,8,23,5,9,21.73913043478261,39.130434782608695,0,4
@@ org.apache.commons.compress.compressors.lz77support.LZ77Compressor.finish,5,6,16,3,6,18.75,37.5,0,0
@@ org.apache.commons.compress.compressors.lz77support.LZ77Compressor.prefill,11,14,30,5,9,16.666666666666664,30.0,0,2
@@ org.apache.commons.compress.compressors.lz77support.LZ77Compressor.doCompress,9,12,28,7,9,25.0,32.142857142857146,0,2
@@ org.apache.commons.compress.compressors.lz77support.LZ77Compressor.slide,17,22,59,11,16,18.64406779661017,27.11864406779661,0,9
@@ org.apache.commons.compress.compressors.lz77support.LZ77Compressor.initialize,5,5,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.compress.compressors.lz77support.LZ77Compressor.compress,17,25,102,33,65,32.35294117647059,63.725490196078425,0,47
@@ org.apache.commons.compress.compressors.lz77support.LZ77Compressor.longestMatchForNextPosition,4,4,15,2,2,13.333333333333334,13.333333333333334,0,1
@@ org.apache.commons.compress.compressors.lz77support.LZ77Compressor.insertStringsInMatch,5,5,13,2,4,15.384615384615385,30.76923076923077,0,1
@@ org.apache.commons.compress.compressors.lz77support.LZ77Compressor.longestMatch,14,19,64,23,43,35.9375,67.1875,0,16
@@ org.apache.commons.compress.compressors.lz77support.Parameters$Builder.<init>,5,6,6,3,4,50.0,66.66666666666666,0,0
@@ org.apache.commons.compress.compressors.lz77support.Parameters$Builder.withMinBackReferenceLength,6,7,15,3,4,20.0,26.666666666666668,0,1
@@ org.apache.commons.compress.compressors.lz77support.Parameters$Builder.withMaxBackReferenceLength,5,5,10,2,3,20.0,30.0,0,0
@@ org.apache.commons.compress.compressors.lz77support.Parameters$Builder.withMaxOffset,5,5,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.compress.compressors.lz77support.Parameters$Builder.withMaxLiteralLength,5,5,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.compress.compressors.lz77support.Parameters$Builder.build,17,22,38,10,13,26.31578947368421,34.21052631578947,0,4
@@ org.apache.commons.compress.compressors.lzma.LZMACompressorInputStream.read,5,5,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.compress.compressors.lzma.LZMACompressorInputStream.matches,9,13,10,6,10,60.0,100.0,0,1
@@ org.apache.commons.compress.compressors.lzma.LZMAUtils.matches,9,11,20,6,12,30.0,60.0,0,2
@@ org.apache.commons.compress.compressors.lzma.LZMAUtils.isLZMACompressionAvailable,7,8,8,3,4,37.5,50.0,0,1
@@ org.apache.commons.compress.compressors.lzma.LZMAUtils.setCacheLZMAAvailablity,9,11,11,4,6,36.36363636363637,54.54545454545454,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream$Data.initTT,5,6,10,3,5,30.0,50.0,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.hbMakeCodeLengths,55,75,215,50,75,23.25581395348837,34.883720930232556,0,237
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.chooseBlockSize,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.<init>,6,7,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.write,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.writeRun,10,13,38,5,6,13.157894736842104,15.789473684210526,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.finalize,4,4,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.finish,6,7,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.close,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.flush,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.initBlock,5,5,6,1,2,16.666666666666664,33.33333333333333,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.endBlock,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.write,13,17,31,6,11,19.35483870967742,35.483870967741936,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.write0,8,10,23,4,6,17.391304347826086,26.08695652173913,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.hbAssignCodes,10,12,35,12,20,34.285714285714285,57.14285714285714,0,6
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.bsW,5,5,16,2,4,12.5,25.0,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues,17,22,31,6,11,19.35483870967742,35.483870967741936,0,2
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues0,20,29,93,30,57,32.25806451612903,61.29032258064516,0,31
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues1,39,51,156,23,37,14.743589743589745,23.717948717948715,0,120
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues2,11,13,37,5,8,13.513513513513514,21.62162162162162,0,5
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues3,12,15,39,10,17,25.64102564102564,43.58974358974359,0,9
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues4,26,35,91,24,51,26.373626373626376,56.043956043956044,0,32
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues5,12,15,70,16,35,22.857142857142858,50.0,0,11
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues6,22,29,166,42,89,25.301204819277107,53.6144578313253,0,88
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.sendMTFValues7,11,13,59,11,17,18.64406779661017,28.8135593220339,0,10
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorOutputStream.generateMTFValues,37,49,148,54,84,36.486486486486484,56.75675675675676,0,59
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.blockSort,12,16,40,9,17,22.5,42.5,0,3
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.fallbackSort,10,12,31,7,14,22.58064516129032,45.16129032258064,0,2
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.fallbackSimpleSort,19,26,80,16,32,20.0,40.0,0,18
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.fmin,5,5,6,2,3,33.33333333333333,50.0,0,1
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.fallbackQSort3,34,46,188,69,111,36.702127659574465,59.04255319148937,0,160
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.getEclass,4,4,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.fallbackSort,42,57,140,35,56,25.0,40.0,0,64
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.mainSimpleSort,82,127,437,132,277,30.205949656750576,63.38672768878718,0,929
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.vswap,5,5,11,2,4,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.med3,13,17,22,6,11,27.27272727272727,50.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.mainQSort3,33,46,204,67,126,32.84313725490196,61.76470588235294,0,170
@@ org.apache.commons.compress.compressors.bzip2.BlockSort.mainSort,69,94,230,48,76,20.869565217391305,33.04347826086956,0,203
@@ org.apache.commons.compress.compressors.bzip2.CRC.updateCRC,4,4,8,2,3,25.0,37.5,0,1
@@ org.apache.commons.compress.compressors.bzip2.CRC.updateCRC,8,9,16,4,6,25.0,37.5,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.<init>,5,5,9,2,3,22.22222222222222,33.33333333333333,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.read,7,8,9,3,4,33.33333333333333,44.44444444444444,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.read,19,26,46,13,25,28.26086956521739,54.347826086956516,0,4
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.makeMaps,7,8,20,5,12,25.0,60.0,0,2
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.read0,11,18,23,9,9,39.130434782608695,39.130434782608695,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.init,19,28,32,14,21,43.75,65.625,0,3
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.initBlock,24,38,41,18,32,43.90243902439025,78.04878048780488,0,5
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.endBlock,4,4,12,2,2,16.666666666666664,16.666666666666664,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.complete,8,10,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.close,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.bsR,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.bsGetBit,5,5,2,2,2,100.0,100.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.checkBounds,6,7,8,3,4,37.5,50.0,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.hbCreateDecodeTables,25,32,85,20,31,23.52941176470588,36.470588235294116,0,16
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.recvDecodingTables,42,56,122,34,51,27.86885245901639,41.80327868852459,0,47
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.createHuffmanDecodingTables,12,15,42,10,17,23.809523809523807,40.476190476190474,0,6
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.getAndMoveToFrontDecode,39,52,229,64,115,27.947598253275107,50.21834061135371,0,197
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.getAndMoveToFrontDecode0,5,5,24,2,4,8.333333333333332,16.666666666666664,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupBlock,16,22,56,10,16,17.857142857142858,28.57142857142857,0,5
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupRandPartA,11,14,36,7,12,19.444444444444446,33.33333333333333,0,2
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupNoRandPartA,4,4,15,2,2,13.333333333333334,13.333333333333334,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupRandPartB,12,16,42,8,14,19.047619047619047,33.33333333333333,0,3
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupRandPartC,4,4,12,2,2,16.666666666666664,16.666666666666664,0,1
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupNoRandPartB,6,7,19,3,4,15.789473684210526,21.052631578947366,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.setupNoRandPartC,4,4,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ org.apache.commons.compress.compressors.bzip2.BZip2CompressorInputStream.matches,8,11,8,5,8,62.5,100.0,0,0
@@ org.bounce.net.DefaultAuthenticator.getDialog,4,4,3,1,1,33.33333333333333,33.33333333333333,0,0
@@ javax.activation.FileTypeMap.setDefaultFileTypeMap,4,4,5,2,3,40.0,60.0,0,0
@@ javax.activation.FileTypeMap.getDefaultFileTypeMap,6,7,10,3,4,30.0,40.0,0,1
@@ javax.activation.MimetypesFileTypeMap$1.run,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ javax.activation.SecuritySupport$4.run,10,13,14,6,8,42.857142857142854,57.14285714285714,0,2
@@ javax.activation.CommandInfo$Beans.instantiate,13,19,32,10,17,31.25,53.125,0,2
@@ javax.activation.ActivationDataFlavor.equals,6,7,10,3,4,30.0,40.0,0,0
@@ javax.activation.ActivationDataFlavor.isMimeTypeEqual,4,4,10,2,3,20.0,30.0,0,1
@@ javax.activation.MimeTypeParameterList.parse,43,62,136,37,77,27.205882352941174,56.61764705882353,0,76
@@ javax.activation.MimeTypeParameterList.toString,5,5,7,1,2,14.285714285714285,28.57142857142857,0,0
@@ javax.activation.MimeTypeParameterList.isTokenChar,7,9,6,4,6,66.66666666666666,100.0,0,0
@@ javax.activation.MimeTypeParameterList.skipWhiteSpace,6,7,16,5,11,31.25,68.75,0,0
@@ javax.activation.MimeTypeParameterList.quote,17,23,43,17,29,39.53488372093023,67.44186046511628,0,4
@@ javax.activation.MimeTypeParameterList.unquote,11,14,30,15,19,50.0,63.33333333333333,0,6
@@ javax.activation.URLDataSource.getContentType,8,10,22,8,13,36.36363636363637,59.09090909090909,0,1
@@ javax.activation.URLDataSource.getOutputStream,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ javax.activation.CommandMap.getDefaultCommandMap,6,7,10,3,4,30.0,40.0,0,0
@@ javax.activation.CommandMap.setDefaultCommandMap,4,4,5,2,3,40.0,60.0,0,0
@@ javax.activation.MailcapCommandMap$1.run,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ javax.activation.ObjectDataContentHandler.getTransferDataFlavors,6,7,17,3,5,17.647058823529413,29.411764705882355,0,1
@@ javax.activation.ObjectDataContentHandler.getTransferData,6,7,15,3,4,20.0,26.666666666666668,0,0
@@ javax.activation.ObjectDataContentHandler.writeTo,9,11,19,4,6,21.052631578947366,31.57894736842105,0,0
@@ javax.activation.SecuritySupport$3.run,10,13,14,6,8,42.857142857142854,57.14285714285714,0,1
@@ javax.activation.DataSourceDataContentHandler.getTransferDataFlavors,6,7,16,3,5,18.75,31.25,0,0
@@ javax.activation.DataSourceDataContentHandler.getTransferData,6,7,14,3,4,21.428571428571427,28.57142857142857,0,0
@@ javax.activation.DataSourceDataContentHandler.getContent,4,4,8,2,2,25.0,25.0,0,0
@@ javax.activation.DataSourceDataContentHandler.writeTo,4,4,11,2,2,18.181818181818183,18.181818181818183,0,0
@@ javax.activation.DataHandler.getCommandMap,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ javax.activation.DataHandler.getDataSource,6,7,14,3,4,21.428571428571427,28.57142857142857,0,1
@@ javax.activation.DataHandler.getName,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ javax.activation.DataHandler.getContentType,4,4,8,2,2,25.0,25.0,0,0
@@ javax.activation.DataHandler.getInputStream,10,13,19,5,9,26.31578947368421,47.368421052631575,0,1
@@ javax.activation.DataHandler.writeTo,8,9,20,2,3,10.0,15.0,0,1
@@ javax.activation.DataHandler.getOutputStream,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ javax.activation.DataHandler.getTransferDataFlavors,8,10,35,8,16,22.857142857142858,45.714285714285715,0,1
@@ javax.activation.DataHandler.isDataFlavorSupported,7,8,16,5,10,31.25,62.5,0,1
@@ javax.activation.DataHandler.setCommandMap,5,6,11,3,5,27.27272727272727,45.45454545454545,0,0
@@ javax.activation.DataHandler.getPreferredCommands,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ javax.activation.DataHandler.getAllCommands,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ javax.activation.DataHandler.getCommand,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ javax.activation.DataHandler.getContent,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ javax.activation.DataHandler.getBean,4,4,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ javax.activation.DataHandler.getDataContentHandler,18,25,81,26,46,32.098765432098766,56.79012345679012,0,6
@@ javax.activation.DataHandler.getBaseType,4,4,8,2,3,25.0,37.5,0,0
@@ javax.activation.DataHandler.setDataContentHandlerFactory,6,7,6,3,4,50.0,66.66666666666666,0,0
@@ javax.activation.MimetypesFileTypeMap.<init>,10,14,25,8,11,32.0,44.0,0,2
@@ javax.activation.MimetypesFileTypeMap.loadResource,12,16,12,6,8,50.0,66.66666666666666,0,1
@@ javax.activation.MimetypesFileTypeMap.loadAllResources,25,36,50,21,31,42.0,62.0,0,10
@@ javax.activation.MimetypesFileTypeMap.addMimeTypes,4,4,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ javax.activation.MimetypesFileTypeMap.getContentType,13,17,32,10,19,31.25,59.375,0,2
@@ javax.activation.MimeType.<init>,6,7,14,3,4,21.428571428571427,28.57142857142857,0,1
@@ javax.activation.MimeType.parse,18,26,37,15,26,40.54054054054054,70.27027027027027,0,2
@@ javax.activation.MimeType.setPrimaryType,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ javax.activation.MimeType.setSubType,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ javax.activation.MimeType.match,8,11,18,5,8,27.77777777777778,44.44444444444444,0,1
@@ javax.activation.MimeType.isTokenChar,7,9,6,4,6,66.66666666666666,100.0,0,1
@@ javax.activation.MimeType.isValidToken,9,11,15,5,10,33.33333333333333,66.66666666666666,0,1
@@ javax.activation.MailcapCommandMap.<init>,10,14,25,8,11,32.0,44.0,0,1
@@ javax.activation.MailcapCommandMap.loadResource,12,16,12,6,8,50.0,66.66666666666666,0,1
@@ javax.activation.MailcapCommandMap.loadAllResources,27,39,50,21,31,42.0,62.0,0,10
@@ javax.activation.MailcapCommandMap.<init>,6,7,8,3,3,37.5,37.5,0,1
@@ javax.activation.MailcapCommandMap.<init>,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ javax.activation.MailcapCommandMap.getPreferredCommands,18,24,63,18,29,28.57142857142857,46.03174603174603,0,11
@@ javax.activation.MailcapCommandMap.appendPrefCmdsToList,7,8,12,2,4,16.666666666666664,33.33333333333333,0,1
@@ javax.activation.MailcapCommandMap.checkForVerb,7,8,7,3,4,42.857142857142854,57.14285714285714,0,1
@@ javax.activation.MailcapCommandMap.getAllCommands,18,24,63,18,29,28.57142857142857,46.03174603174603,0,10
@@ javax.activation.MailcapCommandMap.appendCmdsToList,8,9,9,1,3,11.11111111111111,33.33333333333333,0,1
@@ javax.activation.MailcapCommandMap.getCommand,22,32,74,24,44,32.432432432432435,59.45945945945946,0,14
@@ javax.activation.MailcapCommandMap.addMailcap,4,4,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ javax.activation.MailcapCommandMap.createDataContentHandler,28,41,77,25,49,32.467532467532465,63.63636363636363,0,20
@@ javax.activation.MailcapCommandMap.getDataContentHandler,10,13,10,5,6,50.0,60.0,0,1
@@ javax.activation.MailcapCommandMap.getMimeTypes,13,17,45,11,21,24.444444444444443,46.666666666666664,0,8
@@ javax.activation.MailcapCommandMap.getNativeCommands,15,20,51,13,25,25.49019607843137,49.01960784313725,0,7
@@ javax.activation.CommandInfo.getCommandObject,9,13,18,6,11,33.33333333333333,61.111111111111114,0,1
@@ javax.activation.FileDataSource.getContentType,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ javax.xml.bind.JAXBException.toString,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ javax.xml.bind.DatatypeConverterImpl._parseInt,15,20,29,9,22,31.03448275862069,75.86206896551724,0,6
@@ javax.xml.bind.DatatypeConverterImpl._parseDecimal,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ javax.xml.bind.DatatypeConverterImpl._parseFloat,12,17,13,7,12,53.84615384615385,92.3076923076923,0,1
@@ javax.xml.bind.DatatypeConverterImpl._printFloat,8,10,7,4,6,57.14285714285714,85.71428571428571,0,0
@@ javax.xml.bind.DatatypeConverterImpl._parseDouble,12,17,14,7,13,50.0,92.85714285714286,0,1
@@ javax.xml.bind.DatatypeConverterImpl.parseBoolean,5,5,3,2,3,66.66666666666666,100.0,0,0
@@ javax.xml.bind.DatatypeConverterImpl._parseBoolean,30,49,91,32,56,35.16483516483517,61.53846153846154,0,13
@@ javax.xml.bind.DatatypeConverterImpl.printBoolean,5,5,2,2,2,100.0,100.0,0,0
@@ javax.xml.bind.DatatypeConverterImpl._printBoolean,5,5,2,2,2,100.0,100.0,0,0
@@ javax.xml.bind.DatatypeConverterImpl._parseQName,21,30,90,42,64,46.666666666666664,71.11111111111111,0,20
@@ javax.xml.bind.DatatypeConverterImpl.parseHexBinary,10,13,24,6,13,25.0,54.166666666666664,0,1
@@ javax.xml.bind.DatatypeConverterImpl.hexToBin,11,16,15,9,12,60.0,80.0,0,0
@@ javax.xml.bind.DatatypeConverterImpl.printHexBinary,5,5,3,1,2,33.33333333333333,66.66666666666666,0,0
@@ javax.xml.bind.DatatypeConverterImpl._printDouble,8,10,7,4,6,57.14285714285714,85.71428571428571,0,1
@@ javax.xml.bind.DatatypeConverterImpl._printQName,6,7,9,3,5,33.33333333333333,55.55555555555556,0,0
@@ javax.xml.bind.DatatypeConverterImpl.initDecodeMap,14,17,29,8,13,27.586206896551722,44.827586206896555,0,2
@@ javax.xml.bind.DatatypeConverterImpl.guessLength,10,13,23,7,14,30.434782608695656,60.86956521739131,0,2
@@ javax.xml.bind.DatatypeConverterImpl._parseBase64Binary,15,20,58,22,35,37.93103448275862,60.3448275862069,0,9
@@ javax.xml.bind.DatatypeConverterImpl.initEncodeMap,11,13,22,6,10,27.27272727272727,45.45454545454545,0,2
@@ javax.xml.bind.DatatypeConverterImpl._printBase64Binary,5,6,7,3,5,42.857142857142854,71.42857142857143,0,0
@@ javax.xml.bind.DatatypeConverterImpl._printBase64Binary,9,11,37,9,19,24.324324324324326,51.35135135135135,0,3
@@ javax.xml.bind.DatatypeConverterImpl._printBase64Binary,9,11,37,9,19,24.324324324324326,51.35135135135135,0,2
@@ javax.xml.bind.DatatypeConverterImpl.removeOptionalPlus,10,14,15,7,11,46.666666666666664,73.33333333333333,0,1
@@ javax.xml.bind.DatatypeConverterImpl.isDigitOrPeriodOrSign,9,13,10,7,10,70.0,100.0,0,0
@@ javax.xml.bind.DatatypeConverterImpl$CalendarFormatter.doFormat,16,24,48,13,17,27.083333333333332,35.41666666666667,0,10
@@ javax.xml.bind.DatatypeConverterImpl$CalendarFormatter.formatYear,9,11,23,9,17,39.130434782608695,73.91304347826086,0,1
@@ javax.xml.bind.DatatypeConverterImpl$CalendarFormatter.formatSeconds,8,10,15,4,7,26.666666666666668,46.666666666666664,0,1
@@ javax.xml.bind.DatatypeConverterImpl$CalendarFormatter.formatTimeZone,9,11,15,4,6,26.666666666666668,40.0,0,1
@@ javax.xml.bind.DatatypeConverterImpl$CalendarFormatter.formatTwoDigits,4,4,5,2,3,40.0,60.0,0,0
@@ javax.xml.bind.ServiceLoaderUtil.firstByServiceLoader,4,4,1,1,1,100.0,100.0,0,0
@@ javax.xml.bind.ServiceLoaderUtil.lookupUsingOSGiServiceLoader,4,4,4,2,2,50.0,50.0,0,1
@@ javax.xml.bind.ServiceLoaderUtil.checkPackageAccess,5,6,8,3,4,37.5,50.0,0,1
@@ javax.xml.bind.ServiceLoaderUtil.nullSafeLoadClass,4,4,5,2,2,40.0,40.0,0,0
@@ javax.xml.bind.TypeConstraintException.toString,5,5,6,2,3,33.33333333333333,50.0,0,0
@@ javax.xml.bind.TypeConstraintException.printStackTrace,4,4,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ javax.xml.bind.JAXBElement.<init>,7,9,13,4,6,30.76923076923077,46.15384615384615,0,1
@@ javax.xml.bind.JAXBElement.isNil,6,7,8,3,4,37.5,50.0,0,1
@@ javax.xml.bind.JAXBElement.isGlobalScope,5,5,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.JAXBElement.isTypeSubstituted,7,8,10,3,4,30.0,40.0,0,0
@@ javax.xml.bind.JAXBContext.newInstance,9,11,17,6,12,35.294117647058826,70.58823529411765,0,1
@@ javax.xml.bind.JAXB.getContext,6,8,14,4,7,28.57142857142857,50.0,0,0
@@ javax.xml.bind.JAXB.toSource,18,25,56,20,36,35.714285714285715,64.28571428571429,0,4
@@ javax.xml.bind.JAXB._marshal,6,7,13,3,6,23.076923076923077,46.15384615384615,0,1
@@ javax.xml.bind.JAXB.toResult,18,25,56,20,36,35.714285714285715,64.28571428571429,0,5
