@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ com.fasterxml.jackson.databind.ObjectMapper.configure,5,5,5,5,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.configure,5,5,5,5,100.0,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper.readTree,7,9,14,9,64.28571428571429,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.readTree,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.readTree,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.readTree,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.readTree,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.readTree,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.readTree,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.writeValue,9,12,24,17,70.83333333333334,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.writeTree,4,4,5,3,60.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.treeToValue,5,6,10,7,70.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.valueToTree,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.writerWithType,5,5,5,5,100.0,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper.writerWithType,5,5,5,5,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.writer,4,4,6,3,50.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.convertValue,4,4,6,6,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.convertValue,4,4,5,5,100.0,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper._convert,12,17,36,25,69.44444444444444,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.acceptJsonFormatVisitor,4,4,5,5,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper._configAndWriteValue,9,12,22,16,72.72727272727273,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper._configAndWriteValue,9,12,22,16,72.72727272727273,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper._configAndWriteCloseable,6,7,6,4,66.66666666666666,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper._writeCloseableValue,6,7,9,6,66.66666666666666,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper._readValue,10,13,36,28,77.77777777777779,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper._readMapAndClose,10,13,34,26,76.47058823529412,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper._initForReading,5,6,8,4,50.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper._unwrapAndDeserialize,12,16,43,30,69.76744186046511,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper._findRootDeserializer,6,7,12,12,100.0,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper._verifySchemaType,5,6,11,7,63.63636363636363,0,0
@@ com.fasterxml.jackson.databind.JsonMappingException.from,5,5,4,4,100.0,0,1
@@ com.fasterxml.jackson.databind.JsonMappingException.from,5,5,5,5,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonMappingException.wrapWithPath,8,10,15,8,53.333333333333336,0,1
@@ com.fasterxml.jackson.databind.JsonMappingException.getPath,4,4,6,6,100.0,0,1
@@ com.fasterxml.jackson.databind.JsonMappingException.prependPath,6,7,15,6,40.0,0,0
@@ com.fasterxml.jackson.databind.JsonMappingException._buildMessage,7,8,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonMappingException._appendPathDesc,8,10,13,12,92.3076923076923,0,1
@@ com.fasterxml.jackson.databind.SerializationConfig.with,8,9,24,13,54.166666666666664,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.without,8,9,24,13,54.166666666666664,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.with,5,5,8,6,75.0,0,1
@@ com.fasterxml.jackson.databind.SerializationConfig.withRootName,7,9,16,11,68.75,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig.with,5,5,9,9,100.0,0,1
@@ com.fasterxml.jackson.databind.SerializationConfig.withView,5,5,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.SerializationConfig._withBase,5,5,9,9,100.0,0,1
