@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ org.apache.commons.jxpath.ri.axes.UnionContext.setPosition,12,16,33,5,10,15.151515151515152,30.303030303030305,0,7
@@ org.apache.commons.jxpath.ri.axes.InitialContext.<init>,7,8,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.apache.commons.jxpath.ri.axes.InitialContext.setPosition,10,13,17,5,8,29.411764705882355,47.05882352941176,0,1
@@ org.apache.commons.jxpath.ri.axes.InitialContext.nextSet,4,4,5,2,2,40.0,40.0,0,1
@@ org.apache.commons.jxpath.ri.axes.ParentContext.setPosition,5,5,2,2,2,100.0,100.0,0,1
@@ org.apache.commons.jxpath.ri.axes.ParentContext.nextNode,11,15,37,12,24,32.432432432432435,64.86486486486487,0,6
@@ org.apache.commons.jxpath.ri.axes.SelfContext.getCurrentNodePointer,5,6,8,3,5,37.5,62.5,0,0
@@ org.apache.commons.jxpath.ri.axes.SelfContext.setPosition,12,16,28,8,18,28.57142857142857,64.28571428571429,0,4
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStep,14,20,36,8,16,22.22222222222222,44.44444444444444,0,4
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStepNoPredicatesPropertyOwner,17,23,53,12,24,22.641509433962266,45.28301886792453,0,10
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStepNoPredicatesStandard,16,22,50,12,24,24.0,48.0,0,10
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStepPredicatesPropertyOwner,4,4,11,2,2,18.181818181818183,18.181818181818183,0,1
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.createChildPointerForStep,12,16,18,8,12,44.44444444444444,66.66666666666666,0,3
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doStepPredicatesStandard,24,34,79,17,33,21.518987341772153,41.77215189873418,0,13
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doPredicate,6,7,24,3,4,12.5,16.666666666666664,0,1
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doPredicateName,26,37,92,23,48,25.0,52.17391304347826,0,30
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doPredicatesStandard,18,25,56,11,17,19.642857142857142,30.357142857142854,0,7
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.doPredicateIndex,4,4,17,2,2,11.76470588235294,11.76470588235294,0,1
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.indexFromPredicate,12,16,31,14,25,45.16129032258064,80.64516129032258,0,2
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.computeQuality,6,7,14,5,9,35.714285714285715,64.28571428571429,0,2
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.isNameAttributeEqual,7,9,8,4,6,50.0,75.0,0,1
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.isCollectionElement,9,13,12,6,10,50.0,83.33333333333334,0,1
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.valuePointer,5,5,3,2,3,66.66666666666666,100.0,0,1
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.createNullPointer,10,13,23,6,9,26.08695652173913,39.130434782608695,0,2
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.createNullPointerForPredicates,10,12,40,12,20,30.0,50.0,0,18
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.getNodeIterator,11,14,18,6,8,33.33333333333333,44.44444444444444,0,1
@@ org.apache.commons.jxpath.ri.axes.SimplePathInterpreter.isLangAttribute,7,9,6,4,6,66.66666666666666,100.0,0,1
@@ org.apache.commons.jxpath.ri.axes.NamespaceContext.setPosition,7,9,11,5,6,45.45454545454545,54.54545454545454,0,1
@@ org.apache.commons.jxpath.ri.axes.NamespaceContext.nextNode,17,23,39,10,22,25.64102564102564,56.41025641025641,0,4
@@ org.apache.commons.jxpath.ri.axes.NodeSetContext.getCurrentNodePointer,5,6,9,3,5,33.33333333333333,55.55555555555556,0,0
@@ org.apache.commons.jxpath.ri.axes.NodeSetContext.setPosition,6,7,8,3,4,37.5,50.0,0,0
@@ org.apache.commons.jxpath.ri.axes.NodeSetContext.nextSet,4,4,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.jxpath.ri.axes.ChildContext.getCurrentNodePointer,7,9,12,5,6,41.66666666666667,50.0,0,1
@@ org.apache.commons.jxpath.ri.axes.ChildContext.getSingleNodePointer,10,13,17,5,8,29.411764705882355,47.05882352941176,0,2
@@ org.apache.commons.jxpath.ri.axes.ChildContext.setPosition,6,7,10,4,4,40.0,40.0,0,1
@@ org.apache.commons.jxpath.ri.axes.ChildContext.prepare,7,8,14,3,4,21.428571428571427,28.57142857142857,0,1
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.nextNode,25,35,72,23,43,31.944444444444443,59.72222222222222,0,39
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.setupDynamicPropertyPointer,8,10,13,4,6,30.76923076923077,46.15384615384615,0,1
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.setPosition,10,14,25,7,10,28.000000000000004,40.0,0,1
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.getCurrentNodePointer,7,9,14,5,6,35.714285714285715,42.857142857142854,0,2
@@ org.apache.commons.jxpath.ri.axes.PredicateContext.setPositionStandard,7,9,15,5,6,33.33333333333333,40.0,0,1
@@ org.apache.commons.jxpath.ri.axes.AncestorContext.setPosition,7,9,11,5,6,45.45454545454545,54.54545454545454,0,1
@@ org.apache.commons.jxpath.ri.axes.AncestorContext.nextNode,9,13,34,7,12,20.588235294117645,35.294117647058826,0,2
@@ org.apache.commons.jxpath.ri.axes.AttributeContext.setPosition,7,9,11,5,6,45.45454545454545,54.54545454545454,0,1
@@ org.apache.commons.jxpath.ri.axes.AttributeContext.nextNode,10,13,27,7,16,25.925925925925924,59.25925925925925,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.unescape,8,9,22,6,10,27.27272727272727,45.45454545454545,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.NCName,39,73,149,36,37,24.161073825503358,24.832214765100673,0,10
@@ org.apache.commons.jxpath.ri.parser.XPathParser.NCName_Without_CoreFunctions,9,13,29,6,7,20.689655172413794,24.137931034482758,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.CoreFunctionName,34,63,156,31,31,19.871794871794872,19.871794871794872,0,9
@@ org.apache.commons.jxpath.ri.parser.XPathParser.QName,7,8,22,4,8,18.181818181818183,36.36363636363637,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.QName_Without_CoreFunctions,9,11,27,5,10,18.51851851851852,37.03703703703704,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.LocationPath,6,7,16,3,3,18.75,18.75,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AbsoluteLocationPath,10,12,28,3,6,10.714285714285714,21.428571428571427,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.RelativeLocationPath,5,5,13,1,2,7.6923076923076925,15.384615384615385,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.LocationStep,6,7,18,3,4,16.666666666666664,22.22222222222222,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.NodeTest,20,28,79,12,28,15.18987341772152,35.44303797468354,0,9
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AxisSpecifier,5,5,12,2,2,16.666666666666664,16.666666666666664,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AxisName,17,29,71,14,14,19.718309859154928,19.718309859154928,0,4
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AbbreviatedAxisSpecifier,5,5,12,2,2,16.666666666666664,16.666666666666664,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.PrimaryExpr,12,17,47,7,9,14.893617021276595,19.148936170212767,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.FunctionCall,4,4,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.CoreFunctionCall,4,4,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.ArgumentList,8,9,24,2,4,8.333333333333332,16.666666666666664,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.UnionExpr,9,11,28,7,12,25.0,42.857142857142854,0,4
@@ org.apache.commons.jxpath.ri.parser.XPathParser.PathExpr,7,8,15,3,4,20.0,26.666666666666668,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.FilterExpr,10,12,34,6,11,17.647058823529413,32.35294117647059,0,3
@@ org.apache.commons.jxpath.ri.parser.XPathParser.OrExpr,9,11,28,7,12,25.0,42.857142857142854,0,4
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AndExpr,9,11,28,7,12,25.0,42.857142857142854,0,4
@@ org.apache.commons.jxpath.ri.parser.XPathParser.EqualityExpr,8,10,34,10,14,29.411764705882355,41.17647058823529,0,7
@@ org.apache.commons.jxpath.ri.parser.XPathParser.RelationalExpr,10,14,60,26,32,43.333333333333336,53.333333333333336,0,14
@@ org.apache.commons.jxpath.ri.parser.XPathParser.AdditiveExpr,9,11,28,7,12,25.0,42.857142857142854,0,6
@@ org.apache.commons.jxpath.ri.parser.XPathParser.SubtractiveExpr,5,5,15,2,4,13.333333333333334,26.666666666666668,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.MultiplicativeExpr,9,12,46,17,22,36.95652173913043,47.82608695652174,0,11
@@ org.apache.commons.jxpath.ri.parser.XPathParser.UnaryExpr,6,7,17,3,3,17.647058823529413,17.647058823529413,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.WildcardName,16,21,58,10,16,17.24137931034483,27.586206896551722,0,7
@@ org.apache.commons.jxpath.ri.parser.XPathParser.NodeType,8,11,26,5,5,19.230769230769234,19.230769230769234,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_1,5,5,4,2,3,50.0,75.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_2,5,5,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_3,5,5,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_4,5,5,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_5,5,5,4,2,3,50.0,75.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_2_6,5,5,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_65,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_104,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_64,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_63,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_62,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_18,123,212,418,91,180,21.770334928229666,43.0622009569378,0,319
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_111,7,9,12,4,6,33.33333333333333,50.0,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_110,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_109,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_108,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_107,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_173,12,17,24,8,12,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_98,23,37,68,16,30,23.52941176470588,44.11764705882353,0,9
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_171,15,23,40,10,18,25.0,45.0,0,4
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_172,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_153,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_130,7,9,14,4,6,28.57142857142857,42.857142857142854,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_54,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_170,11,16,26,7,12,26.923076923076923,46.15384615384615,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_53,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_52,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_51,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_50,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_49,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_48,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_176,12,17,24,8,12,33.33333333333333,50.0,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_47,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_175,12,17,24,8,12,33.33333333333333,50.0,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_46,7,9,12,4,6,33.33333333333333,50.0,0,3
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_174,12,17,24,8,12,33.33333333333333,50.0,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_45,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_44,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_43,7,9,12,4,6,33.33333333333333,50.0,0,5
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_42,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_41,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_116,17,25,36,12,18,33.33333333333333,50.0,0,4
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_40,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_39,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_38,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_37,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_36,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_168,11,16,28,8,13,28.57142857142857,46.42857142857143,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_35,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_34,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_33,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_32,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_31,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_30,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_29,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_169,12,17,24,8,12,33.33333333333333,50.0,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_28,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_27,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_152,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_26,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_25,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_151,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_24,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_150,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_23,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_149,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_163,12,17,24,8,12,33.33333333333333,50.0,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_22,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_148,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_21,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_147,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_20,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_146,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_145,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_162,11,16,28,8,13,28.57142857142857,46.42857142857143,0,4
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_144,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_143,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_142,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_15,143,247,488,106,210,21.721311475409834,43.0327868852459,0,391
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_141,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_140,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_129,55,93,180,40,78,22.22222222222222,43.333333333333336,0,32
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_159,19,30,54,13,24,24.074074074074073,44.44444444444444,0,6
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_158,11,16,28,8,13,28.57142857142857,46.42857142857143,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_122,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_121,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_167,12,17,24,8,12,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_112,11,16,26,7,12,26.923076923076923,46.15384615384615,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_166,12,17,24,8,12,33.33333333333333,50.0,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_165,12,17,24,8,12,33.33333333333333,50.0,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_157,11,16,26,7,12,26.923076923076923,46.15384615384615,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_164,12,17,24,8,12,33.33333333333333,50.0,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_156,11,16,28,8,13,28.57142857142857,46.42857142857143,0,3
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_161,12,17,24,8,12,33.33333333333333,50.0,0,4
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_160,12,17,24,8,12,33.33333333333333,50.0,0,3
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_102,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3_4,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3_3,17,25,36,12,18,33.33333333333333,50.0,0,3
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_101,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_100,7,9,12,4,6,33.33333333333333,50.0,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_115,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_134,11,16,28,8,13,28.57142857142857,46.42857142857143,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_114,22,33,48,16,24,33.33333333333333,50.0,0,6
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_113,17,25,36,12,18,33.33333333333333,50.0,0,5
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_99,20,31,54,14,25,25.925925925925924,46.2962962962963,0,5
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_135,12,17,24,8,12,33.33333333333333,50.0,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_57,19,30,62,18,34,29.03225806451613,54.83870967741935,0,6
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_125,11,16,28,8,13,28.57142857142857,46.42857142857143,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_193,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_56,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_55,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_126,12,17,24,8,12,33.33333333333333,50.0,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_16,16,24,40,13,22,32.5,55.00000000000001,0,4
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_190,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_118,11,16,28,8,13,28.57142857142857,46.42857142857143,0,3
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_188,11,16,28,8,13,28.57142857142857,46.42857142857143,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3_2,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_185,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_192,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_191,11,16,28,8,13,28.57142857142857,46.42857142857143,0,4
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_184,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_189,11,16,26,7,12,26.923076923076923,46.15384615384615,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_182,16,24,44,11,19,25.0,43.18181818181818,0,8
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3_6,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_187,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_186,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_183,11,16,26,7,12,26.923076923076923,46.15384615384615,0,4
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_181,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_180,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_178,11,16,26,7,12,26.923076923076923,46.15384615384615,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_179,12,17,24,8,12,33.33333333333333,50.0,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_177,11,16,28,8,13,28.57142857142857,46.42857142857143,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_136,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_137,12,17,24,8,12,33.33333333333333,50.0,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_127,11,16,28,8,13,28.57142857142857,46.42857142857143,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_119,17,25,42,13,23,30.952380952380953,54.761904761904766,0,5
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_61,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_60,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_59,7,9,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_58,7,9,12,4,6,33.33333333333333,50.0,0,1
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3_1,12,17,24,8,12,33.33333333333333,50.0,0,2
@@ org.apache.commons.jxpath.ri.parser.XPathParser.jj_3R_17,19,30,54,13,24,24.074074074074073,44.44444444444444,0,5
