@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ org.jfree.chart.renderer.xy.StackedXYAreaRenderer2.drawItem,54,73,321,207,64.48598130841121,0,1
@@ org.jfree.chart.renderer.xy.StackedXYAreaRenderer2.getStackValues,9,11,21,16,76.19047619047619,0,1
@@ org.jfree.chart.renderer.xy.StackedXYAreaRenderer2.adjustedStackValues,10,13,17,17,100.0,0,0
@@ org.jfree.chart.renderer.xy.StackedXYAreaRenderer2.equals,8,10,17,17,100.0,0,0
@@ org.jfree.chart.servlet.ChartDeleter.valueUnbound,7,8,6,6,100.0,0,0
@@ org.jfree.chart.servlet.ServletUtilities.setTempFilePrefix,4,4,3,3,100.0,0,0
@@ org.jfree.chart.servlet.ServletUtilities.setTempOneTimeFilePrefix,4,4,3,3,100.0,0,0
@@ org.jfree.chart.servlet.ServletUtilities.saveChartAsPNG,8,10,17,16,94.11764705882352,0,0
@@ org.jfree.chart.servlet.ServletUtilities.saveChartAsJPEG,8,10,17,16,94.11764705882352,0,0
@@ org.jfree.chart.servlet.ServletUtilities.createTempDir,6,7,6,6,100.0,0,0
@@ org.jfree.chart.servlet.ServletUtilities.registerChartForDeletion,7,8,10,9,90.0,0,0
@@ org.jfree.chart.servlet.ServletUtilities.sendTempFile,7,9,11,9,81.81818181818183,0,0
@@ org.jfree.chart.servlet.ServletUtilities.sendTempFile,12,15,24,21,87.5,0,1
@@ org.jfree.chart.servlet.ServletUtilities.searchReplace,6,7,19,18,94.73684210526315,0,0
@@ org.jfree.chart.servlet.DisplayChart.service,19,28,36,20,55.55555555555556,0,1
@@ org.jfree.chart.needle.MeterNeedle.setOutlinePaint,4,4,4,4,100.0,0,0
@@ org.jfree.chart.needle.MeterNeedle.setOutlineStroke,4,4,4,4,100.0,0,0
@@ org.jfree.chart.needle.MeterNeedle.setFillPaint,4,4,4,4,100.0,0,0
@@ org.jfree.chart.needle.MeterNeedle.setHighlightPaint,4,4,4,4,100.0,0,0
@@ org.jfree.chart.needle.MeterNeedle.defaultDisplay,6,7,17,17,100.0,0,0
@@ org.jfree.chart.needle.MeterNeedle.equals,20,28,63,63,100.0,0,1
@@ org.jfree.chart.needle.PointerNeedle.drawNeedle,11,15,25,25,100.0,0,0
@@ org.jfree.chart.needle.PointerNeedle.equals,8,10,10,10,100.0,0,1
@@ org.jfree.chart.needle.PlumNeedle.drawNeedle,5,6,11,11,100.0,0,0
@@ org.jfree.chart.needle.PlumNeedle.equals,8,10,10,10,100.0,0,1
@@ org.jfree.chart.needle.PinNeedle.drawNeedle,7,9,20,19,95.0,0,0
@@ org.jfree.chart.needle.PinNeedle.equals,8,10,10,10,100.0,0,0
@@ org.jfree.chart.needle.WindNeedle.drawNeedle,5,6,9,9,100.0,0,0
@@ org.jfree.chart.needle.WindNeedle.equals,9,12,12,12,100.0,0,0
@@ org.jfree.chart.needle.ArrowNeedle.drawNeedle,13,17,41,35,85.36585365853658,0,1
@@ org.jfree.chart.needle.ArrowNeedle.equals,10,13,19,19,100.0,0,1
@@ org.jfree.chart.needle.ShipNeedle.drawNeedle,5,6,11,11,100.0,0,0
@@ org.jfree.chart.needle.ShipNeedle.equals,9,12,12,12,100.0,0,0
@@ org.jfree.chart.needle.LineNeedle.drawNeedle,5,6,12,11,91.66666666666666,0,0
@@ org.jfree.chart.needle.LineNeedle.equals,6,7,8,8,100.0,0,0
@@ org.jfree.chart.needle.MiddlePinNeedle.drawNeedle,7,9,19,18,94.73684210526315,0,0
@@ org.jfree.chart.needle.MiddlePinNeedle.equals,9,12,12,12,100.0,0,1
@@ org.jfree.chart.needle.LongNeedle.drawNeedle,13,18,51,38,74.50980392156863,0,0
@@ org.jfree.chart.needle.LongNeedle.equals,6,7,8,8,100.0,0,0
@@ org.jfree.chart.panel.ZoomHandler.mousePressed,5,5,6,6,100.0,0,0
@@ org.jfree.chart.panel.ZoomHandler.mouseDragged,19,26,60,41,68.33333333333333,0,1
@@ org.jfree.chart.panel.ZoomHandler.mouseReleased,33,47,111,75,67.56756756756756,0,1
@@ org.jfree.chart.panel.ZoomHandler.drawZoomRectangle,10,13,21,21,100.0,0,0
@@ org.jfree.chart.panel.RegionSelectionHandler.mousePressed,12,16,19,19,100.0,0,0
@@ org.jfree.chart.panel.RegionSelectionHandler.mouseDragged,6,7,19,19,100.0,0,1
@@ org.jfree.chart.panel.RegionSelectionHandler.mouseReleased,8,10,19,19,100.0,0,1
@@ org.jfree.chart.panel.RegionSelectionHandler.mouseClicked,6,8,14,14,100.0,0,1
@@ org.jfree.chart.panel.PanHandler.mousePressed,9,13,19,19,100.0,0,1
@@ org.jfree.chart.panel.PanHandler.mouseDragged,10,13,38,38,100.0,0,0
@@ org.jfree.chart.panel.PanHandler.mouseReleased,4,4,6,6,100.0,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.addDomainCrosshair,4,4,5,5,100.0,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.removeDomainCrosshair,6,7,10,10,100.0,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.clearDomainCrosshairs,7,8,17,13,76.47058823529412,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.addRangeCrosshair,4,4,5,5,100.0,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.removeRangeCrosshair,6,7,10,10,100.0,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.clearRangeCrosshairs,7,8,17,13,76.47058823529412,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.paintOverlay,16,21,51,51,100.0,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.drawHorizontalCrosshair,9,12,43,39,90.69767441860465,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.drawVerticalCrosshair,9,12,43,39,90.69767441860465,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.calculateLabelPoint,39,59,99,83,83.83838383838383,0,1
@@ org.jfree.chart.panel.CrosshairOverlay.textAlignPtForLabelAnchorV,18,25,49,41,83.6734693877551,0,1
@@ org.jfree.chart.panel.CrosshairOverlay.textAlignPtForLabelAnchorH,18,25,49,41,83.6734693877551,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.flipAnchorH,14,19,37,31,83.78378378378379,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.flipAnchorV,14,19,37,31,83.78378378378379,0,0
@@ org.jfree.chart.panel.CrosshairOverlay.equals,10,13,23,23,100.0,0,0
@@ org.jfree.chart.panel.AbstractOverlay.addChangeListener,7,8,9,7,77.77777777777779,0,0
@@ org.jfree.chart.panel.AbstractOverlay.removeChangeListener,7,8,9,7,77.77777777777779,0,0
@@ org.jfree.chart.panel.AbstractOverlay.notifyListeners,10,12,24,7,29.166666666666668,0,0
@@ org.jfree.chart.plot.FastScatterPlot.<init>,6,7,11,11,100.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setDomainAxis,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setRangeAxis,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setPaint,4,4,4,4,100.0,0,1
@@ org.jfree.chart.plot.FastScatterPlot.setDomainGridlinesVisible,4,4,8,8,100.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setDomainGridlineStroke,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setDomainGridlinePaint,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setRangeGridlinesVisible,4,4,8,8,100.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setRangeGridlineStroke,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.setRangeGridlinePaint,4,4,4,4,100.0,0,1
@@ org.jfree.chart.plot.FastScatterPlot.draw,6,7,24,24,100.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.render,6,7,22,18,81.81818181818183,0,0
@@ org.jfree.chart.plot.FastScatterPlot.drawDomainGridlines,6,7,11,11,100.0,0,2
@@ org.jfree.chart.plot.FastScatterPlot.drawRangeGridlines,6,7,11,11,100.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.getDataRange,6,7,19,17,89.47368421052632,0,0
@@ org.jfree.chart.plot.FastScatterPlot.calculateXDataRange,12,16,41,17,41.46341463414634,0,1
@@ org.jfree.chart.plot.FastScatterPlot.calculateYDataRange,12,16,41,17,41.46341463414634,0,0
@@ org.jfree.chart.plot.FastScatterPlot.zoomDomainAxes,5,5,11,11,100.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.zoomRangeAxes,5,5,11,11,100.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.panDomainAxes,7,9,18,17,94.44444444444444,0,0
@@ org.jfree.chart.plot.FastScatterPlot.panRangeAxes,7,9,18,17,94.44444444444444,0,0
@@ org.jfree.chart.plot.FastScatterPlot.equals,35,50,107,107,100.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.clone,8,10,22,22,100.0,0,0
@@ org.jfree.chart.plot.FastScatterPlot.readObject,6,7,12,12,100.0,0,0
@@ org.jfree.chart.plot.PieLabelLinkStyle.equals,8,10,13,13,100.0,0,0
@@ org.jfree.chart.plot.PieLabelLinkStyle.readResolve,8,10,19,16,84.21052631578947,0,0
@@ org.jfree.chart.plot.ValueMarker.equals,10,13,19,19,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.<init>,4,4,5,5,100.0,0,1
@@ org.jfree.chart.plot.ThermometerPlot.setDataset,6,7,12,12,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setRangeAxis,4,4,5,5,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setPadding,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setThermometerStroke,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setThermometerPaint,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setUnits,6,8,14,14,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setValueLocation,5,6,6,6,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setAxisLocation,5,6,6,6,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setValueFont,6,7,10,10,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setValuePaint,6,7,10,10,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setValueFormat,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setMercuryPaint,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setSubrangeInfo,5,6,10,10,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setSubrange,5,6,9,9,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setDisplayRange,9,13,26,26,100.0,0,1
@@ org.jfree.chart.plot.ThermometerPlot.getSubrangePaint,5,6,13,13,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.setSubrangePaint,6,8,14,14,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.draw,28,43,190,182,95.78947368421052,0,1
@@ org.jfree.chart.plot.ThermometerPlot.datasetChanged,12,16,28,28,100.0,0,1
@@ org.jfree.chart.plot.ThermometerPlot.setAxisRange,6,7,16,16,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.isValidNumber,6,7,4,4,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.inSubrange,6,7,16,16,100.0,0,1
@@ org.jfree.chart.plot.ThermometerPlot.getCurrentPaint,9,12,28,25,89.28571428571429,0,0
@@ org.jfree.chart.plot.ThermometerPlot.equals,53,77,193,186,96.37305699481865,0,1
@@ org.jfree.chart.plot.ThermometerPlot.equal,16,21,26,19,73.07692307692307,0,0
@@ org.jfree.chart.plot.ThermometerPlot.clone,6,7,19,19,100.0,0,0
@@ org.jfree.chart.plot.ThermometerPlot.writeObject,5,5,9,5,55.55555555555556,0,1
@@ org.jfree.chart.plot.ThermometerPlot.readObject,7,8,15,11,73.33333333333333,0,0
@@ org.jfree.chart.plot.AbstractPieLabelDistributor.addPieLabelRecord,4,4,5,5,100.0,0,0
@@ org.jfree.chart.plot.CategoryCrosshairState.updateCrosshairPoint,7,9,25,23,92.0,0,1
@@ org.jfree.chart.plot.CategoryCrosshairState.updateCrosshairX,7,9,20,19,95.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.<init>,6,7,17,17,100.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setDataset,6,7,14,14,100.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setDataExtractOrder,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setDirection,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setInteriorGap,7,9,12,12,100.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setAxisLinePaint,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setAxisLineStroke,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.getSeriesPaint,8,10,23,21,91.30434782608695,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setBaseSeriesPaint,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.getSeriesOutlinePaint,6,7,15,14,93.33333333333333,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setBaseSeriesOutlinePaint,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.getSeriesOutlineStroke,6,7,15,14,93.33333333333333,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setBaseSeriesOutlineStroke,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setLegendItemShape,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setLabelFont,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setLabelPaint,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.setLabelGenerator,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.getLegendItems,13,17,39,29,74.35897435897436,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.draw,18,23,78,54,69.23076923076923,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.calculateMaxValue,11,14,34,20,58.82352941176471,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.drawRadarPoly,20,28,96,64,66.66666666666666,0,2
@@ org.jfree.chart.plot.SpiderWebPlot.getPlotValue,6,7,23,21,91.30434782608695,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.drawLabel,5,5,21,19,90.47619047619048,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.calculateLabelLocation,8,10,26,16,61.53846153846154,0,0
@@ org.jfree.chart.plot.SpiderWebPlot.equals,58,85,211,211,100.0,0,1
@@ org.jfree.chart.plot.SpiderWebPlot.readObject,4,4,6,6,100.0,0,0
@@ org.jfree.chart.plot.RingPlot.setSeparatorStroke,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.RingPlot.setSeparatorPaint,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.RingPlot.drawItem,31,46,108,96,88.88888888888889,0,1
@@ org.jfree.chart.plot.RingPlot.equals,18,25,57,57,100.0,0,0
@@ org.jfree.chart.plot.RingPlot.extendLine,4,4,5,5,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.<init>,4,4,17,17,100.0,0,1
@@ org.jfree.chart.plot.PiePlot.setDataset,6,7,13,13,100.0,0,1
@@ org.jfree.chart.plot.PiePlot.setDirection,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.setInteriorGap,7,9,13,13,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.setCircular,4,4,3,3,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.lookupSectionPaint,6,7,15,8,53.333333333333336,0,0
@@ org.jfree.chart.plot.PiePlot.getSectionKey,8,11,23,16,69.56521739130434,0,0
@@ org.jfree.chart.plot.PiePlot.getSectionPaint,4,4,6,6,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.clearSectionPaints,4,4,3,3,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.setBaseSectionPaint,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.lookupSectionOutlinePaint,6,7,15,8,53.333333333333336,0,0
@@ org.jfree.chart.plot.PiePlot.lookupSectionOutlinePaint,12,15,25,22,88.0,0,1
@@ org.jfree.chart.plot.PiePlot.clearSectionOutlinePaints,4,4,3,3,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.setBaseSectionOutlinePaint,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.lookupSectionOutlineStroke,6,7,15,8,53.333333333333336,0,0
@@ org.jfree.chart.plot.PiePlot.lookupSectionOutlineStroke,10,12,19,16,84.21052631578947,0,0
@@ org.jfree.chart.plot.PiePlot.clearSectionOutlineStrokes,4,4,3,3,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.setBaseSectionOutlineStroke,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.getExplodePercent,5,6,12,11,91.66666666666666,0,1
@@ org.jfree.chart.plot.PiePlot.setExplodePercent,6,7,12,11,91.66666666666666,0,0
@@ org.jfree.chart.plot.PiePlot.getMaximumExplodePercent,9,11,18,15,83.33333333333334,0,0
@@ org.jfree.chart.plot.PiePlot.setLabelLinkStyle,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.setLabelLinkPaint,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.setLabelLinkStroke,4,4,4,4,100.0,0,1
@@ org.jfree.chart.plot.PiePlot.setLabelFont,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.setLabelPaint,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.setLabelPadding,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.setSimpleLabelOffset,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.setLabelDistributor,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.setLegendItemShape,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.setLegendLabelGenerator,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.initialise,4,4,8,8,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.draw,11,14,47,37,78.72340425531915,0,0
@@ org.jfree.chart.plot.PiePlot.calculateLinkAndExplodeAreas,9,12,51,37,72.54901960784314,0,0
@@ org.jfree.chart.plot.PiePlot.drawPie,20,27,77,60,77.92207792207793,0,1
@@ org.jfree.chart.plot.PiePlot.drawItem,25,37,105,93,88.57142857142857,0,1
@@ org.jfree.chart.plot.PiePlot.drawSimpleLabels,32,45,86,79,91.86046511627907,0,1
@@ org.jfree.chart.plot.PiePlot.drawLabels,24,32,61,54,88.52459016393442,0,0
@@ org.jfree.chart.plot.PiePlot.drawLeftLabels,13,16,61,50,81.9672131147541,0,0
@@ org.jfree.chart.plot.PiePlot.drawRightLabels,13,16,61,50,81.9672131147541,0,1
@@ org.jfree.chart.plot.PiePlot.getLegendItems,30,40,76,61,80.26315789473685,0,1
@@ org.jfree.chart.plot.PiePlot.getArcBounds,4,4,8,8,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.drawLeftLabel,9,12,54,54,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.drawRightLabel,9,12,54,54,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.findSelectionStateForDataset,4,4,3,3,100.0,0,0
@@ org.jfree.chart.plot.PiePlot.select,20,29,75,62,82.66666666666667,0,0
@@ org.jfree.chart.plot.PiePlot.calculateAngleForValue,6,7,20,20,100.0,0,1
@@ org.jfree.chart.plot.PiePlot.createHotSpotShape,19,26,68,51,75.0,0,0
@@ org.jfree.chart.plot.PiePlot.equals,100,148,379,379,100.0,0,2
@@ org.jfree.chart.plot.PiePlot.clone,12,16,38,38,100.0,0,0
@@ org.jfree.chart.plot.DialShape.equals,8,10,13,13,100.0,0,1
@@ org.jfree.chart.plot.DialShape.readResolve,8,10,15,15,100.0,0,1
@@ org.jfree.chart.plot.DefaultDrawingSupplier.equals,26,37,87,87,100.0,0,0
@@ org.jfree.chart.plot.DefaultDrawingSupplier.equalShapes,16,21,26,19,73.07692307692307,0,1
@@ org.jfree.chart.plot.DefaultDrawingSupplier.writeObject,17,21,67,47,70.1492537313433,0,0
@@ org.jfree.chart.plot.DefaultDrawingSupplier.readObject,17,21,63,43,68.25396825396825,0,6
@@ org.jfree.chart.plot.PieLabelDistributor.distributeLabels,8,10,15,15,100.0,0,0
@@ org.jfree.chart.plot.PieLabelDistributor.isOverlap,7,8,20,12,60.0,0,0
@@ org.jfree.chart.plot.PieLabelDistributor.adjustInwards,10,13,42,23,54.761904761904766,0,0
@@ org.jfree.chart.plot.PieLabelDistributor.adjustDownwards,7,8,23,18,78.26086956521739,0,0
@@ org.jfree.chart.plot.PieLabelDistributor.adjustUpwards,7,8,18,13,72.22222222222221,0,0
@@ org.jfree.chart.plot.PieLabelDistributor.spreadEvenly,10,12,38,24,63.1578947368421,0,0
@@ org.jfree.chart.plot.PieLabelDistributor.toString,5,5,13,9,69.23076923076923,0,0
@@ org.jfree.chart.plot.PlotRenderingInfo.getSubplotIndex,9,11,20,13,65.0,0,1
@@ org.jfree.chart.plot.PlotRenderingInfo.equals,12,16,31,31,100.0,0,0
@@ org.jfree.chart.plot.PlotRenderingInfo.clone,9,11,32,28,87.5,0,1
@@ org.jfree.chart.plot.WaferMapPlot.<init>,6,7,10,10,100.0,0,0
@@ org.jfree.chart.plot.WaferMapPlot.setDataset,6,7,14,14,100.0,0,0
@@ org.jfree.chart.plot.WaferMapPlot.setRenderer,6,7,13,13,100.0,0,0
@@ org.jfree.chart.plot.WaferMapPlot.draw,13,17,15,15,100.0,0,0
@@ org.jfree.chart.plot.WaferMapPlot.drawChipGrid,19,25,119,42,35.294117647058826,0,2
@@ org.jfree.chart.plot.WaferMapPlot.getWaferEdge,9,11,31,14,45.16129032258064,0,1
@@ org.jfree.chart.plot.WaferMapPlot.drawWaferEdge,5,5,15,13,86.66666666666667,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.<init>,11,13,11,11,100.0,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.lookupSectionPaint,4,4,6,5,83.33333333333334,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.setDefaultPaint,5,6,8,8,100.0,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.lookupSectionOutlinePaint,4,4,6,5,83.33333333333334,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.setDefaultOutlinePaint,5,6,8,8,100.0,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.lookupSectionOutlineStroke,4,4,6,5,83.33333333333334,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.setDefaultOutlineStroke,5,6,8,8,100.0,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.lookupSeriesLabelVisible,4,4,6,5,83.33333333333334,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.setDefaultLabelVisible,5,6,8,8,100.0,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.lookupSeriesLabelFont,4,4,6,5,83.33333333333334,0,2
@@ org.jfree.chart.plot.PieSelectionAttributes.setDefaultLabelFont,5,6,8,8,100.0,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.lookupSeriesLabelPaint,4,4,6,5,83.33333333333334,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.setDefaultLabelPaint,5,6,8,8,100.0,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.lookupSeriesCreateEntity,4,4,6,5,83.33333333333334,0,0
@@ org.jfree.chart.plot.PieSelectionAttributes.setDefaultCreateEntity,5,6,8,8,100.0,0,0
@@ org.jfree.chart.plot.SeriesRenderingOrder.equals,8,10,13,13,100.0,0,0
@@ org.jfree.chart.plot.SeriesRenderingOrder.readResolve,6,7,10,10,100.0,0,0
@@ org.jfree.chart.plot.PieLabelRecord.compareTo,7,9,22,20,90.9090909090909,0,0
@@ org.jfree.chart.plot.PieLabelRecord.equals,22,31,71,71,100.0,0,1
@@ org.jfree.chart.plot.MeterInterval.<init>,6,7,10,10,100.0,0,0
@@ org.jfree.chart.plot.MeterInterval.equals,16,22,47,47,100.0,0,0
@@ org.jfree.chart.plot.XYPlot.<init>,10,13,36,36,100.0,0,0
@@ org.jfree.chart.plot.XYPlot.setOrientation,6,7,10,10,100.0,0,0
@@ org.jfree.chart.plot.XYPlot.setAxisOffset,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.XYPlot.getDomainAxis,7,9,21,14,66.66666666666666,0,1
@@ org.jfree.chart.plot.XYPlot.setDomainAxis,10,13,19,19,100.0,0,0
@@ org.jfree.chart.plot.XYPlot.setDomainAxes,5,5,11,7,63.63636363636363,0,0
@@ org.jfree.chart.plot.XYPlot.clearDomainAxes,7,8,20,15,75.0,0,0
@@ org.jfree.chart.plot.XYPlot.configureDomainAxes,7,8,17,12,70.58823529411765,0,0
@@ org.jfree.chart.plot.XYPlot.getDomainAxisLocation,6,7,17,10,58.82352941176471,0,0
@@ org.jfree.chart.plot.XYPlot.setDomainAxisLocation,7,9,11,11,100.0,0,0
@@ org.jfree.chart.plot.XYPlot.getDomainAxisEdge,4,4,5,4,80.0,0,1
@@ org.jfree.chart.plot.XYPlot.setRangeAxis,8,10,17,17,100.0,0,1
@@ org.jfree.chart.plot.XYPlot.getRangeAxis,7,9,21,14,66.66666666666666,0,0
@@ org.jfree.chart.plot.XYPlot.setRangeAxis,10,13,19,19,100.0,0,0
@@ org.jfree.chart.plot.XYPlot.setRangeAxes,5,5,11,7,63.63636363636363,0,0
@@ org.jfree.chart.plot.XYPlot.clearRangeAxes,7,8,20,15,75.0,0,1
@@ org.jfree.chart.plot.XYPlot.configureRangeAxes,7,8,17,12,70.58823529411765,0,0
@@ org.jfree.chart.plot.XYPlot.getRangeAxisLocation,6,7,17,10,58.82352941176471,0,0
@@ org.jfree.chart.plot.XYPlot.setRangeAxisLocation,7,9,11,11,100.0,0,0
@@ org.jfree.chart.plot.XYPlot.getRangeAxisEdge,4,4,5,4,80.0,0,0
@@ org.jfree.chart.plot.XYPlot.getDataset,4,4,11,10,90.9090909090909,0,0
@@ org.jfree.chart.plot.XYPlot.setDataset,6,7,14,14,100.0,0,0
@@ org.jfree.chart.plot.XYPlot.indexOf,7,8,24,14,58.333333333333336,0,1
@@ org.jfree.chart.plot.XYPlot.mapDatasetToDomainAxes,4,4,6,6,100.0,0,0
@@ org.jfree.chart.plot.XYPlot.mapDatasetToRangeAxes,4,4,6,6,100.0,0,0
@@ org.jfree.chart.plot.XYPlot.checkAxisIndices,13,17,24,19,79.16666666666666,0,0
@@ org.jfree.chart.plot.XYPlot.getRenderer,4,4,11,10,90.9090909090909,0,0
@@ org.jfree.chart.plot.XYPlot.setRenderer,8,10,16,16,100.0,0,0
@@ org.jfree.chart.plot.XYPlot.setRenderers,5,5,11,7,63.63636363636363,0,0
@@ org.jfree.chart.plot.XYPlot.setDatasetRenderingOrder,4,4,4,4,100.0,0,1
@@ org.jfree.chart.plot.XYPlot.setSeriesRenderingOrder,4,4,4,4,100.0,0,0
@@ org.jfree.chart.plot.XYPlot.getRendererForDataset,8,10,30,20,66.66666666666666,0,0
@@ org.jfree.chart.plot.XYPlot.setDomainGridlinesVisible,4,4,8,8,100.0,0,0
